qid,label,desc,sitelinks,date,image,country
Q220780,Raging Bull,1980 film diredvted by Martin Scorsese,52,1981-03-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Wie%20ein%20wilder%20Stier%20Logo.png,United States of America
Q222720,Fargo,1996 film directed by Ethan and Joel Coen,52,1996-03-08T00:00:00Z,,United States of America|United Kingdom
Q238211,City Lights,1931 Charlie Chaplin film,52,1931-01-30T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/City%20Lights%20%281931%20theatrical%20poster%20-%20retouched%29.jpg,United States of America
Q244247,Madagascar 3: Europe's Most Wanted,2012 American computer-animated comedy film,52,2012-06-06T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Madagascar%203%20Europe%27s%20Most%20Wanted%20logo.svg,United States of America
Q232774,Transformers: Dark of the Moon,2011 science fiction film directed by Michael Bay,52,2011-06-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Transformers3ActorsSetJuly10.jpg,United States of America
Q2089577,The Pebble and the Penguin,1996 American animated musical comedy film,52,1995-04-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Hubi%2C%20der%20Pinguin.jpg,United States of America
Q271830,The Third Man,1949 film by Carol Reed,52,1949-09-02T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Third%20Man%20%281949%20American%20theatrical%20poster%29.jpg,United Kingdom
Q270385,Pride & Prejudice,2005 period film directed by Joe Wright,52,2005-07-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Pride%20%26%20Prejudice%20London%20Bus.jpg,United States of America|France|United Kingdom
Q272599,All Quiet on the Western Front,1930 American epic war film,52,1930-04-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/All%20Quiet%20on%20the%20Western%20Front%20%281930%20film%29%20poster.jpg,United States of America
Q3520498,Dallas Buyers Club,Film,52,2013-09-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Dallas%20Buyers%20Club%20logo.png,United States of America
Q19069,The Magnificent Seven,1960 American western film directed by John Sturges,52,1961-02-24T00:00:00Z,,United States of America
Q286868,Noah,2014 American biblical epic film directed by Darren Aronofsky,52,2014-03-10T00:00:00Z,,United States of America
Q4254026,The Amazing Spider-Man 2,2014 American superhero film by Marc Webb,52,2014-04-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Amazing%20Spider-Man%202%202014-04-05%2018-17.png,United States of America
Q320461,The Mummy Returns,2001 action-adventure film,52,2001-04-29T00:00:00Z,,United States of America
Q387601,Night at the Museum,2006 film by Shawn Levy,52,2006-12-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Night-at-the-museum-logo.svg,Canada|United States of America|United Kingdom
Q380996,Fast & Furious,2009 American action film,52,2009-03-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Fast-furious-logo-fast-furious.png,Japan|United States of America
Q53113,High School Musical 2,2007 film by Kenny Ortega,52,2007-08-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20HSM%202.jpg,United States of America
Q1102220,Jurassic Park III,2001 US science fiction-adventure film directed by Joe Johnston,52,2001-07-18T00:00:00Z,,United States of America
Q488655,Groundhog Day,1993 comedy film directed by Harold Ramis,52,1993-02-12T00:00:00Z,,United States of America
Q486588,Shrek the Third,2007 film directed by Chris Miller,52,2007-05-06T00:00:00Z,,United States of America
Q21010856,Hacksaw Ridge,2016 World War II biographical film directed by Mel Gibson,52,2016-12-15T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Hacksaw%20Ridge%20Logo.png,United States of America|Australia
Q23006268,Venom,2018 film by Ruben Fleischer,52,2018-10-04T00:00:00Z,,United States of America
Q24053263,Logan,2017 film directed by James Mangold,52,2017-02-17T00:00:00Z,,United States of America
Q24053277,"Three Billboards Outside Ebbing, Missouri",2017 film by Martin McDonagh,52,2017-09-04T00:00:00Z,,United States of America|United Kingdom
Q168154,Once Upon a Time in the West,1968 film directed by Sergio Leone,51,1969-08-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Spiel%20mir%20das%20Lied%20vom%20Tod%20Logo.png,United States of America|Italy
Q126800,Happy Feet,2006 animated film directed by George Miller,51,2006-11-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Brittany%20Murphy%20at%20Happy%20Feet%20premiere.jpg,United States of America|Australia
Q169082,10 Things I Hate About You,1999 American romantic comedy film by Gil Junger,51,1999-03-31T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/10%20dinge%20die%20ich%20an%20dir%20hasse.svg,United States of America
Q159063,The Reader,2008 film by Stephen Daldry,51,2009-02-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Der-Vorleser-Logo.svg,United States of America|Germany
Q107914,Diamonds Are Forever,1971 James Bond film by Guy Hamilton,51,1971-12-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20daf%20de.svg,United Kingdom|Germany
Q191040,Mr. & Mrs. Smith,2005 film by Doug Liman,51,2005-06-07T00:00:00Z,,United States of America
Q202028,War of the Worlds,2005 film directed by Steven Spielberg,51,2005-06-29T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Krieg%20der%20Welten.jpg,United States of America
Q211009,Van Helsing,2004 American period action horror film,51,2004-05-03T00:00:00Z,,United States of America|Czech Republic
Q221249,Tootsie,1982 romantic comedy film directed by Sydney Pollack,51,1983-03-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Tootsie%20-%20plak%C3%A1t%20Jan%20Sarkandr%20Tom%C3%A1nek.jpg,United States of America
Q220515,The Pursuit of Happyness,2006 film by Gabriele Muccino,51,2006-12-15T00:00:00Z,,United States of America
Q223374,The Notebook,2004 romantic drama film by Nick Cassavetes,51,2004-05-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Wieeineinzigertag-logo.svg,United States of America
Q223884,Hotel Rwanda,2004 film by Terry George,51,2005-03-18T00:00:00Z,,United States of America|Italy|United Kingdom|South Africa
Q222867,2 Fast 2 Furious,2003 American film directed by John Singleton,51,2003-06-03T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/2fast2furious-logo.svg,United States of America
Q245227,The Prince of Egypt,1998 film produced by DreamWorks Animation,51,1998-12-17T00:00:00Z,,United States of America
Q2937646,Captain Phillips,2013 American biographical thriller film directed by Paul Greengrass,51,2013-09-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Phillips.jpg,United States of America
Q272064,The Living Daylights,1987 spy film in the James Bond series directed by John Glen,51,1987-07-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20tld%20de.svg,United Kingdom
Q18407,La Dolce Vita,1960 Italian comedy-drama film directed by Federico Fellini,51,2020-03-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/L%27isola%20del%20cinema.jpg,Italy|France
Q5540479,The Conjuring,2013 American supernatural horror film,51,2013-06-08T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Conjuring.jpg,United States of America
Q27204,Live and Let Die,1973 film by Guy Hamilton,51,1973-12-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Liveandletdie-logo.svg,United States of America|United Kingdom
Q27411,Scream,1996 American slasher film,51,1996-12-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Scream%20logo.jpg,United States of America
Q15648198,Whiplash,2014 film directed by Damien Chazelle,51,2014-01-16T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Cooper%2C%20Damien%20Chazelle%20and%20Miles%20Teller%20%2812026652416%29.jpg,United States of America
Q50861,Live Free or Die Hard,2007 US action film directed by Len Wiseman,51,2007-06-27T00:00:00Z,,United States of America
Q498434,The Many Adventures of Winnie the Pooh,1977 American animated musical film produced by Walt Disney Productions,51,1977-03-11T00:00:00Z,,United States of America
Q21527875,Moonlight,2016 film by Barry Jenkins,51,2016-11-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Moonlight%20Film%20Logo.png,United States of America
Q22998395,Aquaman,2018 film directed by James Wan,51,2018-11-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Aisha%20Tyler%2C%20Jason%20Momoa%2C%20Amber%20Heard%2C%20Nicole%20Kidman%2C%20Patrick%20Wilson%2C%20Yahya%20Abdul-Mateen%20II%20%26%20James%20Wan%20%2843723293462%29.jpg,United States of America
Q24832112,Incredibles 2,2018 American computer-animated superhero film,51,2018-06-05T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Textlogo%20Incredibles%202%20rot.svg,United States of America
Q48741246,Chernobyl,2019 miniseries about the Chernobyl disaster,51,2019-05-06T00:00:00Z,,United States of America|United Kingdom
Q151895,Nosferatu,1922 film directed by F. W. Murnau,50,1922-02-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Wismar%20Heilig%20Geist%20Hof%20Nosferatu%2001.jpg,Germany
Q116845,Silver Linings Playbook,2012 film by David O. Russell,50,2012-09-08T00:00:00Z,,United States of America
Q156401,Chicken Run,2000 British stop-motion animated comedy film,50,2000-06-21T00:00:00Z,,United States of America|United Kingdom
Q105801,Stargate,1994 American-French science fiction film directed by Roland Emmerich,50,1994-10-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stargate%20film.jpg,United States of America|France
Q162182,Watchmen,2009 neo-noir superhero film directed by Zack Snyder,50,2009-02-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Watchmen%20Film%20Logo.png,United States of America
Q192073,Little Miss Sunshine,2006 film by Jonathan Dayton and Valerie Faris,50,2006-01-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/VW%20T2%20campervan.jpg,United States of America
Q204057,Philadelphia,1993 film by Jonathan Demme,50,1993-12-22T00:00:00Z,,United States of America
Q146673,Basic Instinct,1992 erotic thriller film by Paul Verhoeven,50,1992-02-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Basic%20Instinct%20Cannes%201992.jpg,United States of America|France
Q201819,District 9,2009 film directed by Neill Blomkamp,50,2009-08-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/D9%20Logo.jpg,United States of America|South Africa|New Zealand
Q197491,The Wolverine,2013 superhero film by James Mangold,50,2013-07-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Wolverine%20Weg%20des%20Kriegers.png,United States of America|United Kingdom
Q194413,Pearl Harbor,2001 film by Michael Bay,50,2001-05-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Pearlharbor-logo.svg,United States of America
Q204398,Octopussy,1983 film by John Glen,50,1983-08-05T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Udaipur01.jpg,United States of America|United Kingdom|Germany
Q207816,Bruce Almighty,2003 film by Tom Shadyac,50,2003-05-23T00:00:00Z,,United States of America
Q208266,Out of Africa,1985 film by Sydney Pollack,50,1985-12-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20-%20Bonhams%202013%20-%20De%20Havilland%20DH.60%20Gipsy%20Moth%20-%201929%20-%20001.jpg,United States of America
Q206388,Once Upon a Time in America,1984 film by Sergio Leone,50,1984-10-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Es%20war%20einmal%20in%20Amerika%20Schriftzug.png,United States of America|Italy|France
Q213012,Open Season,"2006 animated film by Anthony Stacchi, Jill Culton and Roger Allers",50,2006-11-09T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Open%20season%20logo.PNG,United States of America
Q223359,Rio,2011 US animated film directed by Carlos Saldanha,50,2011-04-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Rio%20%28pel%C3%ADcula%29.svg,United States of America
Q220741,City of God,2002 film directed by Fernando Meirelles and Kátia Lund,50,2002-05-18T00:00:00Z,,France|Brazil
Q236728,Ponyo on the Cliff by the Sea,2008 Japanese animated film directed by Hayao Miyazaki,50,2008-07-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Ponyo%20Logo.svg,Japan
Q224130,Fantastic Four,2005 American film directed by Tim Story,50,2005-07-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Fantastic%20Four%20logo.svg,United States of America|Germany
Q644987,Chinatown,1974 film directed by Roman Polański,50,1974-12-19T00:00:00Z,,United States of America
Q243983,Rise of the Planet of the Apes,2011 film directed by Rupert Wyatt,50,2011-08-05T00:00:00Z,,United States of America
Q863963,The Adventures of Ichabod and Mr. Toad,1949 animated package film produced by Walt Disney Productions,50,1949-10-01T00:00:00Z,,United States of America
Q1741232,Mission: Impossible,1996 film directed by Brian De Palma,50,1996-05-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Mi-logo.svg,United States of America
Q249967,Hotel Transylvania,2012 American animated film directed by Genndy Tartakovsky,50,2012-09-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Hotel-Transylvania%20logo.PNG,United States of America
Q270215,Contact,1997 American science fiction drama film directed by Robert Zemeckis,50,1997-07-11T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Contactfilmlogo.png,United States of America
Q270510,The Apartment,1960 American comedy-drama film directed by Billy Wilder,50,1960-09-16T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Apartment%20%281960%20poster%29.jpg,United States of America
Q18428,Amarcord,1973 film by Federico Fellini,50,1974-03-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Federico%20Fellini%20-%20Amarcord.png,Italy|France
Q272608,Mulholland Drive,2001 film directed by  David Lynch,50,2001-05-06T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Mulholland%20drive%28lynch%29--.jpg,United States of America
Q5516100,Fast & Furious 6,2013 American action film,50,2013-05-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The-fast-and-the-furious-6.png,Japan|Spain|United States of America
Q309048,King Kong,1933 American monster adventure film,50,1933-04-07T00:00:00Z,,United States of America
Q980041,The Adventures of Tintin,2011 film directed by Steven Spielberg,50,2011-10-27T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20adventures%20of%20tintin%20logo.png,United States of America
Q332368,A View to a Kill,1985 James Bond film by John Glen,50,1985-05-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Aviewtokill-logo.svg,United States of America|United Kingdom
Q337881,Johnny English,2003 film by Peter Howitt,50,2003-04-10T00:00:00Z,,France|United Kingdom
Q61696,Midnight Cowboy,1969 film by John Schlesinger,50,1969-07-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Midnight%20Cowboy%20logo.png,United States of America
Q379873,Who Framed Roger Rabbit,1988 film directed by Robert Zemeckis,50,1988-06-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Who%20Framed%20Roger%20Rabbit%20logo.png,United States of America
Q17042878,X-Men: Apocalypse,2016 superhero film directed by Bryan Singer,50,2016-05-18T00:00:00Z,,United States of America
Q454398,The Smurfs,2011 comedy movie directed by Raja Gosnell,50,2011-07-16T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Smurfs%20%28film%29%20logo.svg,United States of America|Belgium
Q19829521,The Fate of the Furious,2017 action film by F. Gary Gray,50,2017-04-04T00:00:00Z,,United States of America
Q471716,Barry Lyndon,1975 British-American period drama film directed by Stanley Kubrick,50,1975-12-11T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Barry%20Lyndon%20movie%20logo.png,United States of America|United Kingdom
Q18703032,Room,2015 British-American-Canadian-Irish drama film by Lenny Abrahamson,50,2015-09-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Raum%20%28Room%29%20German%20Logo.png,Canada|Ireland|United States of America|United Kingdom
Q486609,Anastasia,1997 American animated musical drama film by Don Bluth and Gary Goldman,50,1997-11-21T00:00:00Z,,United States of America
Q62721520,1917,2019 British war film by Sam Mendes,50,2019-12-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/1917logo.svg,United States of America|United Kingdom
Q79503,Juno,2007 American comedy-drama film directed by Jason Reitman,49,2007-09-01T00:00:00Z,,United States of America
Q153484,Resident Evil,2002 action film by Paul W. S. Anderson,49,2002-03-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Resident%20Evil%20%28Movie%20logo%29.png,France|United Kingdom|Germany
Q154817,Good Bye Lenin!,2003 German movie by Wolfgang Becker,49,2003-02-09T00:00:00Z,,Germany
Q106871,Die Hard with a Vengeance,1995 action thriller film by John McTiernan,49,1995-05-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Die%20Hard%20with%20a%20Vengeance.png,United States of America
Q108745,Ghostbusters,1984 American comedy film by Ivan Reitman,49,1984-06-08T00:00:00Z,,United States of America
Q190575,Un Chien Andalou,1929 film directed by Luis Buñuel,49,1929-06-06T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Un%20Chien%20Andalou%20title.png,France
Q208592,Sleepy Hollow,1999 film by Tim Burton,49,1999-11-16T00:00:00Z,,United States of America
Q208632,It Happened One Night,1934 film by Frank Capra,49,1934-02-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Claudette%20Colbert%20in%20It%20Happened%20One%20Night.jpg,United States of America
Q747570,An American in Paris,1951 film based on the George Gershwin composition directed by Vincente Minnelli,49,1952-12-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/An%20American%20in%20Paris%20%281951%20film%20poster%29.jpg,United States of America
Q213053,Superman,1978 superhero film directed by Richard Donner,49,1978-12-10T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Superman%20S%20symbol.svg,United States of America|United Kingdom
Q633053,Surf's Up,2007 American computer-animated mockumentary,49,2007-06-08T00:00:00Z,,United States of America
Q221109,The Butterfly Effect,2004 American psychological thriller film,49,2004-01-22T00:00:00Z,,United States of America
Q223596,X-Men: First Class,2011 superhero film directed by Matthew Vaughn,49,2011-05-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/X-Men%20%E2%80%93%20First%20Class%20Logo.png,United States of America|United Kingdom
Q221586,Mystic River,2003 American drama film directed by Clint Eastwood,49,2003-05-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Mysticriver-logo.svg,United States of America|Australia
Q223139,North by Northwest,1959 film by Alfred Hitchcock,49,1959-07-17T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/North%20by%20Northwest%20movie%20trailer%20screenshot%20%285%29.jpg,United States of America
Q244434,Lady and the Tramp II: Scamp's Adventure,2001 American direct-to-video animated film,49,2001-02-27T00:00:00Z,,United States of America
Q275432,Rango,2011 film directed by Gore Verbinski,49,2011-02-14T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Rango%20logo.png,United States of America
Q25043,Monty Python and the Holy Grail,1975 British comedy film,49,1975-04-09T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Die%20Ritter%20der%20Kokosnuss%20Logo.png,United Kingdom
Q8561227,Divergent,2014 American science fiction action film directed by Neil Burger,49,2014-03-18T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Divergent.png,United States of America
Q30937,Fantasia 2000,1999 American animated film produced by Walt Disney Feature Animation and released by Walt Disney Pictures,49,1999-12-17T00:00:00Z,,United States of America
Q32433,Lincoln,2012 American film directed by Steven Spielberg,49,2012-10-08T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Lincoln%20%28film%2C%202012%29.png,United States of America
Q326114,True Grit,2010 film directed by Ethan and Joel Coen,49,2011-02-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/True-grit.png,United States of America
Q15140437,Terminator Genisys,2015 science-fiction film directed by Alan Taylor,49,2015-06-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Terminator-genisys-logo.svg,United States of America
Q340138,Ace Ventura: Pet Detective,1994 film by Tom Shadyac,49,1994-02-04T00:00:00Z,,United States of America
Q16970789,American Sniper,2014 film by Clint Eastwood,49,2014-12-25T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/American-sniper-logo.svg,United States of America
Q19347583,The Danish Girl,2015 film by Tom Hooper,49,2016-01-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/FIDM%20Museum%20-%20Film%20costumes%20-%20The%20Danish%20Girl%20%2824813253151%29.jpg,Germany|United States of America|Belgium|United Kingdom
Q475693,Oldboy,2003 film directed by Park Chan-wook,49,2004-09-02T00:00:00Z,,South Korea
Q20762680,Jumanji: Welcome to the Jungle,2017 film directed by Jake Kasdan,49,2017-12-20T00:00:00Z,,United States of America
Q499851,Now You See Me,2013 film by Louis Leterrier,49,2013-05-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Now%20You%20See%20Me.jpg,United States of America|France
Q22957393,Ant-Man and the Wasp,2018 superhero film produced by Marvel Studios,49,2018-07-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Ant-Man%20and%20the%20Wasp%20Logo%20Black.svg,United States of America
Q25136757,Call Me by Your Name,2017 film by Luca Guadagnino,49,2017-01-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Call%20Me%20By%20Your%20Name%20Berlinale%208609%208610.jpg,United States of America|Italy|France|Brazil
Q23781129,Captain Marvel,2019 superhero film produced by Marvel Studios,49,2019-03-06T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20Logo%20Black.svg,United States of America
Q29588607,Spider-Man: Into the Spider-Verse,2018 American computer-animated superhero film,49,2018-12-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Spider-Man%20ITSV.png,United States of America
Q74958,Blood Diamond,2006 film by Edward Zwick,48,2006-12-08T00:00:00Z,,United States of America|Germany
Q107167,Sleepless in Seattle,1993 Nora Ephron film,48,1993-06-25T00:00:00Z,,United States of America
Q110278,Vanilla Sky,2001 film by Cameron Crowe,48,2002-01-24T00:00:00Z,,United States of America
Q192979,Clash of the Titans,2010 film by Louis Leterrier,48,2010-03-26T00:00:00Z,,United States of America|United Kingdom
Q109767,The Blues Brothers,1980 musical comedy film directed by John Landis,48,1980-06-16T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Blues%20Brothers.JPG,United States of America
Q196602,Kiki's Delivery Service,1989 Japanese animated film by Hayao Miyazaki,48,1989-07-29T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Kiki%E2%80%99s%20Delivery%20Service%20Logo%20fr.svg,Japan
Q730888,Contagion,2011 film by Steven Soderbergh,48,2011-09-09T00:00:00Z,,United States of America
Q208204,Finding Neverland,2004 film by Marc Forster,48,2004-09-04T00:00:00Z,,United States of America|United Kingdom
Q213773,Charlotte's Web,2006 American live-action feature film directed by Gary Winick and based on the book of the same name by E. B. White,48,2007-01-04T00:00:00Z,,United States of America|Germany
Q219315,The Hangover,2009 film by Todd Phillips,48,2009-05-30T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/The%20hangover.svg,United States of America
Q610502,Antz,1998 American animated film,48,1998-09-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Antz-logo.svg,United States of America
Q221236,Star Trek: First Contact,1996 film directed by Jonathan Frakes,48,1996-11-22T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Star%20trek%208%20de.svg,United States of America
Q217220,Patton,1970 American biographical war film directed by Franklin J. Schaffner,48,1970-02-04T00:00:00Z,,United States of America
Q220713,American Pie,1999 film by Paul Weitz and Adam Herz,48,1999-07-09T00:00:00Z,,United States of America
Q221103,Halloween,1978 American slasher film,48,1978-10-25T00:00:00Z,,United States of America
Q221594,As Good as It Gets,1997 American romantic comedy film directed by James L. Brooks,48,1998-02-12T00:00:00Z,,United States of America
Q221820,Moneyball,2011 American biographical sports drama film directed by Bennett Miller,48,2011-09-09T00:00:00Z,,United States of America
Q869741,Melody Time,1948 animated Disneyfilm,48,1948-05-27T00:00:00Z,,United States of America
Q1626186,Atonement,2007 British romantic drama war film directed by Joe Wright,48,2007-08-28T00:00:00Z,,France|United Kingdom
Q245366,Over the Hedge,2006 American animated film,48,2006-05-19T00:00:00Z,,United States of America
Q275553,Changeling,2008 American drama film directed by Clint Eastwood,48,2008-05-20T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Angelina%20Jolie%20on%20the%20set%20of%20Changeling%20by%20Monique%20Autrey%20%28cropped%29.jpg,United States of America
Q273704,West Side Story,"1961 film by Robert Wise, Jerome Robbins",48,1962-09-13T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/West%20Side%20Story%201961%20film%20poster.jpg,United States of America
Q270410,Saw II,2005 film by Darren Lynn Bousman,48,2005-10-28T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Sa2.jpg,United States of America
Q936194,Home on the Range,2004 animated Disney film,48,2004-04-02T00:00:00Z,,United States of America
Q4103201,Boyhood,2014 American coming-of-age drama film directed by Richard Linklater,48,2014-01-19T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Boyhood-logo.svg,United States of America
Q302490,The Mission,1986 British drama film directed by Roland Joffé,48,1986-05-16T00:00:00Z,,France|United Kingdom
Q309086,Licence to Kill,1989 James Bond film directed by John Glen,48,1989-07-07T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Licensetokill-logo.svg,United States of America|Mexico|United Kingdom
Q318766,The Terminal,2004 film by Steven Spielberg,48,2004-06-18T00:00:00Z,,United States of America
Q328695,Superman Returns,2006 superhero film directed by Bryan Singer,48,2006-06-21T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Superman-Returns-Logo.png,United States of America
Q28234,Les Misérables,2012 musical film by Tom Hooper,48,2012-12-05T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Les%20miserables%20logo.png,United States of America|United Kingdom
Q8885676,Nausicaä of the Valley of the Wind,1984 Japanese film directed by Hayao Miyazaki,48,1984-03-11T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Kaze%20no%20Tani%20no%20Naushika%20original.png,Japan
Q15046091,Cinderella,2015 Disney live-action film directed by Kenneth Branagh,48,2015-03-12T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Cinderella%20Glass%20Slipper%20%2816936171941%29.jpg,United States of America|United Kingdom
Q11220194,Dawn of the Planet of the Apes,2014 film directed by Matt Reeves,48,2014-06-26T00:00:00Z,,United States of America
Q329448,Public Enemies,2009 American film directed by Michael Mann,48,2009-07-16T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Public%20Enemies%20Logo.png,United States of America
Q14566553,Fifty Shades of Grey,2015 American romantic drama film by Sam Taylor-Johnson,48,2015-02-11T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Fifty%20Shades%20of%20Grey%20movie.png,United States of America
Q324262,Puss in Boots,2011 animated adventure comedy film directed by Chris Miller,48,2011-10-23T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Puss%20in%20Boots%20logo.svg,United States of America
Q334780,Moonraker,1979 James Bond film by Lewis Gilbert,48,1979-06-26T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Moonraker-logo.svg,France|United Kingdom
Q42198,Heat,1995 film directed by Michael Mann,48,1996-02-29T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Heat%20%281995%29%20logo.png,United States of America
